latitude,longitude,zipcode,arr_date2,arrest_time,age,sex,race_cat,arrest_type,charge
34.1016,-118.3387,90028,2018-08-10,16:15,21,M,Black,Infraction,640(C)(1)PC
34.0835,-118.3196,90038,2018-08-10,14:30,22,M,Black,Misdemeanor,602(O)(1)PC
34.1985,-118.4052,91605,2018-08-10,10:00,53,M,White,Infraction,85.02LAMC
34.0735,-118.2856,90004,2018-08-10,13:50,36,M,Black,Felony,273.5(A)PC
34.2085,-118.4698,91406,2018-08-10,4:50,55,M,LatinX,Misdemeanor,11377(A)HS
34.0058,-118.2521,90011,2018-08-10,4:45,24,M,LatinX,Misdemeanor,466PC
34.1926,-118.6447,91307,2018-08-10,1:50,35,M,White,Felony,23152(A)VC
34.0357,-118.2593,90015,2018-08-10,18:10,31,M,LatinX,Misdemeanor,166(C)(1)PC
34.1032,-118.3361,90028,2018-08-10,9:45,25,F,White,Infraction,41.18(D)LAM
33.9737,-118.309,90047,2018-08-10,22:20,28,M,Black,Felony,69PC
34.1849,-118.3867,91606,2018-08-10,15:08,40,F,LatinX,Felony,530.5(A)PC
34.0421,-118.2469,90014,2018-08-10,18:35,29,M,Black,Misdemeanor,41.18DLAMC
34.0442,-118.2439,90013,2018-08-10,15:45,30,M,Black,Misdemeanor,41.27(C)LAM
34.0549,-118.2778,90057,2018-08-10,13:00,34,M,Other,Misdemeanor,853.7PC
34.1061,-118.2293,90065,2018-08-10,19:30,46,M,White,Felony,245(A)(1)PC
34.0435,-118.2471,90014,2018-08-10,10:20,50,F,LatinX,Other,3454(C)PC
34.1034,-118.3325,90028,2018-08-10,9:15,28,M,White,Infraction,56.11(10)(B
33.9556,-118.2651,90003,2018-08-10,17:20,23,M,LatinX,Felony,245(A)(1)PC
33.9363,-118.2426,90059,2018-08-10,1:25,19,M,Black,Felony,11351.5HS
33.7477,-118.2929,90731,2018-08-10,8:50,32,M,LatinX,Misdemeanor,273A(B)PC
33.9306,-118.2318,90059,2018-08-10,23:30,26,M,LatinX,Misdemeanor,243(A)PC
34.2264,-118.4493,91402,2018-08-10,19:40,39,M,LatinX,Misdemeanor,11377(A)HS
33.9747,-118.2739,90003,2018-08-10,22:45,39,M,Black,Misdemeanor,23152(A)VC
34.0582,-118.2805,90057,2018-08-10,15:30,32,M,LatinX,Infraction,41.27CLAMC
34.0971,-118.3237,90028,2018-08-10,11:30,45,M,Black,Infraction,41.18(D)LAM
34.0826,-118.1854,90032,2018-08-10,7:30,18,M,LatinX,Felony,459PC
34.2528,-118.4258,91331,2018-08-10,22:50,29,M,LatinX,Felony,29800(A)1PC
34.1043,-118.3224,90028,2018-08-10,10:40,53,M,White,Infraction,56.11(10)(C
34,-118.3308,90043,2018-08-10,16:30,22,M,Black,Felony,487(D)(1)PC
33.9913,-118.4775,90291,2018-08-10,8:50,40,M,White,Infraction,63.44I9LAMC
33.997,-118.4761,90291,2018-08-10,16:13,32,M,Other,Misdemeanor,11377(A)HS
33.9786,-118.2761,90003,2018-08-10,23:50,55,M,Other,Misdemeanor,23152(A)VC
34.2074,-118.5841,91306,2018-08-10,7:20,30,M,Black,Other,1203.2(A)PC
34.0649,-118.2741,90057,2018-08-10,13:45,24,M,LatinX,Misdemeanor,602(O)(1)PC
34.0282,-118.3133,90018,2018-08-10,22:30,20,F,Black,Misdemeanor,647(B)PC
34.1721,-118.4422,91401,2018-08-10,11:00,30,F,Other,Misdemeanor,11350HS
34.0149,-118.2709,90011,2018-08-10,16:15,22,M,LatinX,Other,3455(C)PC
34.1849,-118.3834,91606,2018-08-10,15:05,36,F,LatinX,Felony,487(A)PC
34.0148,-118.3222,90008,2018-08-10,15:50,63,M,Black,Misdemeanor,243(E)(1)PC
34.2231,-118.4677,91343,2018-08-10,4:45,36,M,LatinX,Misdemeanor,11364(A)HS
33.9711,-118.2629,90001,2018-08-10,23:10,26,M,LatinX,Misdemeanor,166(A)(4)PC
34.2649,-118.5234,91344,2018-08-10,22:30,30,M,Other,Other,1203.2PC
33.9785,-118.3133,90047,2018-08-10,20:25,55,M,Black,Felony,273.5(F)1PC
34.1141,-118.2755,90027,2018-08-10,11:00,39,M,LatinX,Misdemeanor,23152(A)VC
33.9747,-118.2739,90003,2018-08-10,20:20,24,M,LatinX,Misdemeanor,23152(F)VC
34.0247,-118.3508,90016,2018-08-10,22:40,25,M,LatinX,Misdemeanor,23152(A)VC
34.0468,-118.2415,90013,2018-08-10,14:30,41,F,White,Misdemeanor,853.7PC
34.104,-118.3755,90046,2018-08-10,7:30,26,M,LatinX,Felony,459PCRES
34.0446,-118.245,90013,2018-08-10,16:45,65,M,Black,Misdemeanor,41.27CLAMC
34.1985,-118.4052,91605,2018-08-10,10:00,54,M,White,Infraction,85.02LAMC
34.1597,-118.4662,91403,2018-08-10,4:22,21,F,LatinX,Misdemeanor,23152(A)VC
34.0247,-118.3508,90016,2018-08-10,22:40,32,M,LatinX,Misdemeanor,LAMC
33.9565,-118.2695,90003,2018-08-10,18:50,17,M,Black,Felony,10851(A)VC
34.0421,-118.2469,90014,2018-08-10,16:05,54,M,Black,Felony,11352(A)HS
34.1826,-118.3916,91606,2018-08-10,14:35,26,F,White,Misdemeanor,647(B)PC
34.0853,-118.3299,90038,2018-08-10,0:45,29,M,Black,Felony,245(A)(1)PC
33.9983,-118.2608,90011,2018-08-10,22:15,31,M,LatinX,Misdemeanor,23152(A)VC
33.986,-118.2827,90003,2018-08-10,16:00,45,M,LatinX,Felony,23153(F)VC
33.9774,-118.2739,90003,2018-08-10,22:50,54,M,Black,Misdemeanor,23152(A)VC
34.0504,-118.2409,90012,2018-08-10,12:35,28,M,White,Misdemeanor,243(A)PC
34.0091,-118.3089,90062,2018-08-10,18:30,51,M,LatinX,Misdemeanor,647(B)PC
34.0442,-118.268,90015,2018-08-10,20:30,22,M,LatinX,Misdemeanor,41.27DLAMC
34.0091,-118.3089,90062,2018-08-10,17:25,26,M,LatinX,Misdemeanor,647(B)PC
34.0431,-118.2185,90033,2018-08-10,19:15,29,M,LatinX,Felony,3455(B)1PC
33.7801,-118.2608,90744,2018-08-10,18:59,23,M,LatinX,Felony,3455(A)PC
34.2462,-118.4523,91402,2018-08-10,11:05,34,M,LatinX,Misdemeanor,11377(A)HS
34.0971,-118.3237,90028,2018-08-10,9:45,35,F,Black,Infraction,56.14(10)(B
33.9529,-118.2608,90002,2018-08-10,21:50,41,M,Black,Felony,29800(A)1PC
34.1034,-118.3325,90028,2018-08-10,11:10,18,F,Black,Infraction,25662(A)B&P
34.0562,-118.2696,90017,2018-08-10,14:25,36,M,LatinX,Infraction,41.27CLAMC
34.1655,-118.4923,91436,2018-08-10,0:41,32,F,Other,Misdemeanor,23152(A)VC
33.9467,-118.2871,90044,2018-08-10,16:40,24,F,Black,Misdemeanor,647(B)PC
34.0613,-118.2446,90012,2018-08-10,18:05,42,M,Black,Misdemeanor,853.7PC
34.1325,-118.3974,91604,2018-08-10,21:25,29,F,LatinX,Misdemeanor,602(O)(1)PC
33.9467,-118.2871,90044,2018-08-10,16:40,25,F,Black,Misdemeanor,653.22(A)PC
33.9457,-118.2367,90002,2018-08-10,19:25,45,M,Black,Felony,69PC
34.2634,-118.3074,91040,2018-08-10,21:30,24,M,White,Felony,211PC
34.0415,-118.2654,90015,2018-08-10,12:00,41,M,Black,Misdemeanor,243(E)(1)PC
34.1038,-118.3151,90028,2018-08-10,8:35,53,F,White,Infraction,25620(A)B&P
34.0449,-118.2458,90013,2018-08-10,14:30,58,M,Black,Misdemeanor,41.45CLAMC
34.0453,-118.2443,90013,2018-08-10,16:45,48,M,Black,Infraction,25620ABP
34.1016,-118.3387,90028,2018-08-10,20:30,47,M,Black,Infraction,640(C)(1)PC
34.1016,-118.3387,90028,2018-08-10,10:15,37,M,Black,Misdemeanor,41.18(D)LAM
33.9918,-118.4791,NA,2018-08-10,8:40,44,M,Black,Infraction,63.44I9LAMC
34.1016,-118.3387,90028,2018-08-10,16:30,18,M,Black,Infraction,640(C)(1)PC
34.069,-118.3017,90020,2018-08-10,17:50,27,M,Other,Misdemeanor,41.27CLAMC
34.2416,-118.414,91331,2018-08-10,6:30,27,M,LatinX,Felony,273.5(A)PC
34.2636,-118.44,91331,2018-08-10,21:55,29,M,LatinX,Felony,3455(B)1PC
34.1857,-118.4465,91401,2018-08-10,13:00,3,F,Other,Dependent,300(B)WI
34.0853,-118.186,90032,2018-08-10,12:30,15,F,LatinX,Felony,422(A)PC
34.0455,-118.2806,90006,2018-08-10,22:00,39,M,LatinX,Misdemeanor,23152(A)VC
34.1857,-118.4465,91401,2018-08-10,13:00,32,F,Black,Misdemeanor,273A(B)PC
34.0496,-118.2677,90017,2018-08-10,15:00,34,M,White,Infraction,41.18(D)LAM
34.0191,-118.3002,90007,2018-08-10,23:30,32,M,LatinX,Felony,3000.08CPC
33.9321,-118.2522,90059,2018-08-10,21:10,31,M,Black,Misdemeanor,647(F)PC
34.1016,-118.3387,90028,2018-08-10,21:00,41,M,Black,Infraction,640(C)(1)PC
34.0655,-118.3114,90020,2018-08-10,21:20,29,M,Other,Misdemeanor,243(E)(1)PC
34.2308,-118.5348,91325,2018-08-10,19:50,40,M,LatinX,Felony,288.5PC
34.0412,-118.2474,90014,2018-08-10,17:55,51,M,Black,Misdemeanor,41.18DLAMC
34.0539,-118.2799,90006,2018-08-10,15:55,20,M,LatinX,Infraction,41.27CLAMC
34.2829,-118.4712,91344,2018-08-10,21:50,26,F,LatinX,Misdemeanor,41.24ALAMC
34.0987,-118.3337,90028,2018-08-10,12:00,40,M,White,Infraction,41.24(A)LAM
34.1973,-118.4116,91605,2018-08-10,9:50,23,F,LatinX,Felony,273.5(A)PC
34.1016,-118.3414,90028,2018-08-10,16:50,33,M,Black,Misdemeanor,488PC
34.203,-118.4662,91405,2018-08-10,20:00,23,F,Black,Misdemeanor,647(B)(1)PC
34.2267,-118.4704,91343,2018-08-10,11:45,29,M,LatinX,Misdemeanor,11364HS
33.9933,-118.3046,90062,2018-08-10,18:45,56,M,Black,Misdemeanor,23152(A)VC
34.0832,-118.2572,90026,2018-08-10,16:05,41,M,Black,Misdemeanor,41.27(C)LAM
34.0397,-118.4301,90064,2018-08-10,8:10,57,M,White,Infraction,41.18(D)LAM
33.9846,-118.3024,90047,2018-08-10,20:34,18,F,Black,Misdemeanor,23152(F)VC
34.153,-118.4411,91423,2018-08-10,16:20,27,M,Other,Felony,459PC
34.0137,-118.3379,90008,2018-08-10,11:45,27,F,Black,Felony,422(A)PC
34.1016,-118.3295,90028,2018-08-10,1:55,40,M,White,Misdemeanor,243(A)PC
34.2829,-118.4712,91344,2018-08-10,21:50,19,M,LatinX,Misdemeanor,41.24ALAMC
34.2905,-118.5455,91326,2018-08-10,22:45,15,M,Other,Misdemeanor,45.03ALAMC
34.1976,-118.4574,91405,2018-08-10,4:00,35,M,LatinX,Felony,273.5(A)PC
34.2728,-118.4798,91344,2018-08-10,10:40,59,F,LatinX,Misdemeanor,853.7PC
34.0664,-118.2697,90057,2018-08-10,21:00,43,M,LatinX,Misdemeanor,166(A)(4)PC
33.7978,-118.2885,90710,2018-08-10,10:00,49,M,Other,Misdemeanor,602(K)PC
34.2012,-118.4313,91405,2018-08-10,23:15,18,M,LatinX,Misdemeanor,23152(F)VC
34.0448,-118.2474,90013,2018-08-10,17:37,50,M,Black,Misdemeanor,594(A)PC
34.2636,-118.44,91331,2018-08-10,21:55,37,M,LatinX,Felony,3056PC
34.0001,-118.3203,90043,2018-08-10,13:00,63,F,Black,Felony,422(A)PC
34.0091,-118.3089,90062,2018-08-10,19:00,23,M,LatinX,Misdemeanor,647(B)PC
33.9816,-118.2695,90003,2018-08-10,19:25,61,M,LatinX,Misdemeanor,23152(A)VC
34.2222,-118.5841,91306,2018-08-10,22:25,32,M,LatinX,Misdemeanor,23152(A)VC
34.0128,-118.2565,90011,2018-08-10,12:50,62,M,LatinX,Felony,487(A)PC
34.1034,-118.3325,90028,2018-08-10,22:25,42,M,LatinX,Misdemeanor,853.7PC
34.0454,-118.2422,90013,2018-08-10,14:11,39,F,Black,Misdemeanor,41.18(D)LAM
34.0636,-118.3041,90020,2018-08-10,22:10,32,M,Other,Misdemeanor,12.29(A)(10
34.1034,-118.3325,90028,2018-08-10,0:40,23,F,Other,Misdemeanor,25658(A)BP
34.0455,-118.3003,90006,2018-08-10,21:15,31,M,White,Misdemeanor,602.1(A)PC
34.069,-118.2992,90020,2018-08-10,17:00,49,M,LatinX,Misdemeanor,41.27CLAMC
34.0386,-118.2201,90023,2018-08-10,0:01,59,M,Other,Misdemeanor,23152(A)VC
34.1081,-118.3308,90068,2018-08-10,9:15,38,M,White,Infraction,56.11(10)(B
34.1992,-118.6003,91303,2018-08-10,16:30,45,M,LatinX,Misdemeanor,25620(A)BP
34.014,-118.4205,90066,2018-08-10,15:00,23,M,LatinX,Misdemeanor,14601.1AVC
34.0408,-118.2428,90021,2018-08-10,18:10,56,M,White,Infraction,25620BP
33.9941,-118.4773,90291,2018-08-10,17:00,32,M,LatinX,Infraction,41.18(D)LAM
34.0956,-118.2918,90029,2018-08-10,10:15,56,M,Black,Misdemeanor,243(A)PC
33.9708,-118.2783,90003,2018-08-10,11:00,47,M,Other,Misdemeanor,23152(B)VC
34.038,-118.243,90021,2018-08-10,11:30,73,M,LatinX,Misdemeanor,25620BP
34.038,-118.243,90021,2018-08-10,13:40,55,M,White,Misdemeanor,25620BP
33.9848,-118.4705,90291,2018-08-10,23:59,20,F,White,Misdemeanor,25661(A)BP
34.2612,-118.4288,91331,2018-08-10,19:20,30,M,LatinX,Felony,25850(A)PC
34.1756,-118.6146,91367,2018-08-10,7:55,57,M,White,Misdemeanor,63.44LAMC
34.0573,-118.2699,90017,2018-08-10,15:15,36,M,LatinX,Infraction,41.27CLAMC
34.0672,-118.2941,90020,2018-08-10,12:45,71,M,Black,Misdemeanor,41.27CLAMC
34.244,-118.5583,91324,2018-08-10,18:30,44,F,White,Misdemeanor,459.5PC
33.7334,-118.2924,90731,2018-08-10,12:20,50,F,White,Felony,3000.08CPC
34.0471,-118.2474,90013,2018-08-10,22:00,40,F,Black,Felony,11351HS
34.1052,-118.3267,90028,2018-08-10,7:40,31,M,LatinX,Infraction,41.24(A)LAM
33.9818,-118.3221,90043,2018-08-10,22:15,68,M,Black,Felony,422(A)PC
34.2829,-118.4712,91344,2018-08-10,21:50,19,F,LatinX,Misdemeanor,41.24ALAMC
34.0994,-118.2035,90031,2018-08-10,15:10,59,M,LatinX,Misdemeanor,41.27(C)LAM
34.0365,-118.4361,90064,2018-08-10,17:30,27,M,White,Misdemeanor,41.18DLAMC
34.0539,-118.2799,90006,2018-08-10,16:40,18,F,LatinX,Misdemeanor,11377(A)HS
34.038,-118.243,90021,2018-08-10,14:10,27,M,Black,Felony,273.5(A)PC
34.2905,-118.5455,91326,2018-08-10,22:45,16,M,Other,Misdemeanor,45.03ALAMC
34.1034,-118.3325,90028,2018-08-10,11:20,19,M,LatinX,Infraction,25662(A)B&P
34.1033,-118.4916,90049,2018-08-10,8:00,57,M,Other,Infraction,41.45(C)LAM
34.0444,-118.2809,90006,2018-08-10,22:25,31,M,Black,Felony,209(A)PC
34.0853,-118.3222,90038,2018-08-10,12:10,53,M,White,Infraction,56.11(10)(B
34.1016,-118.3387,90028,2018-08-10,17:45,24,M,Black,Misdemeanor,243(A)PC
34.1129,-118.328,90068,2018-08-10,12:15,29,M,Black,Infraction,56.11(10)(B
34.1075,-118.3307,90068,2018-08-10,9:20,34,M,Black,Infraction,41.18(D)LAM
33.7478,-118.2879,90731,2018-08-10,12:55,53,M,LatinX,Misdemeanor,243(E)(1)PC
34.0091,-118.3089,90062,2018-08-10,19:20,18,M,LatinX,Misdemeanor,647(B)PC
33.9925,-118.2674,90011,2018-08-10,6:00,58,M,Black,Felony,273.5(A)PC
34.0397,-118.4301,90064,2018-08-10,8:20,46,M,Other,Infraction,41.18(D)LAM
34.1721,-118.4422,91401,2018-08-10,11:00,27,M,White,Felony,530.5(A)PC
34.0446,-118.245,90013,2018-08-10,17:00,50,M,Black,Misdemeanor,41.27CLAMC
34.1976,-118.4574,91405,2018-08-10,1:10,25,M,White,Felony,10851(A)VC
34.0987,-118.3337,90028,2018-08-10,3:25,71,M,White,Misdemeanor,41.18(D)LAM
34.0365,-118.4361,90064,2018-08-10,18:15,50,M,White,Misdemeanor,41.27(C)LAM
34.0407,-118.2468,90014,2018-08-10,9:35,56,M,Black,Misdemeanor,25620BP
34.0454,-118.2422,90013,2018-08-10,14:20,41,F,White,Misdemeanor,41.18(D)LAM
34.0435,-118.2471,90014,2018-08-10,15:00,38,M,LatinX,Misdemeanor,25620BP
33.9892,-118.3089,90047,2018-08-10,15:40,50,M,Black,Misdemeanor,459.5PC
34.0449,-118.3411,90019,2018-08-10,14:50,20,M,LatinX,Felony,261(A)(4)PC
34.2206,-118.5448,91324,2018-08-10,20:20,24,F,White,Misdemeanor,647(B)PC
34.0443,-118.2904,90006,2018-08-10,6:30,18,M,LatinX,Felony,136.1(C)1PC
34.178,-118.3825,91601,2018-08-10,9:05,51,M,Black,Felony,29800(A)1PC
34.0196,-118.2092,90023,2018-08-10,14:20,34,M,LatinX,Misdemeanor,459.5PC
34.014,-118.4205,90066,2018-08-10,15:00,40,M,Black,Misdemeanor,11377(A)HS
34.2267,-118.4704,91343,2018-08-10,11:30,36,M,White,Misdemeanor,11364HS
34.0428,-118.2461,90014,2018-08-10,17:30,60,M,Black,Misdemeanor,41.27CLAMC
34.0559,-118.2891,90006,2018-08-10,23:50,30,M,LatinX,Misdemeanor,23152(A)VC
34.0388,-118.2574,90015,2018-08-09,7:50,32,M,White,Misdemeanor,41.18DLAMC
34.1034,-118.3325,90028,2018-08-09,16:25,53,F,White,Felony,484E(A)PC
34.0563,-118.2374,90012,2018-08-09,6:35,33,M,Other,Misdemeanor,594(B)2APC
34.1034,-118.3325,90028,2018-08-09,23:20,21,M,Black,Misdemeanor,25658(A)BP
34.0654,-118.2929,90020,2018-08-09,20:15,49,F,Other,Misdemeanor,316PC
33.9708,-118.2827,90003,2018-08-09,19:15,18,F,LatinX,Misdemeanor,653.22(A)PC
34.1922,-118.3637,91606,2018-08-09,10:10,36,F,LatinX,Misdemeanor,11377(A)HS
34.23,-118.4575,91402,2018-08-09,18:30,57,M,LatinX,Felony,187(A)PC
34.0416,-118.3929,90034,2018-08-09,9:06,25,F,LatinX,Misdemeanor,243(A)PC
34.0307,-118.2923,90007,2018-08-09,19:00,52,F,Black,Misdemeanor,148(A)(1)PC
34.0256,-118.3177,90018,2018-08-09,11:25,18,M,Black,Felony,245(A)(1)PC
34.0393,-118.4394,90064,2018-08-09,10:30,35,M,White,Misdemeanor,11364(A)HS
34.2267,-118.4704,91343,2018-08-09,4:40,30,F,LatinX,Misdemeanor,530.5(A)PC
33.9855,-118.3265,90043,2018-08-09,16:30,30,M,Black,Felony,211PC
34.173,-118.5447,91356,2018-08-09,21:00,22,F,LatinX,Felony,484E(D)PC
33.9853,-118.4723,90291,2018-08-09,22:45,33,M,White,Felony,245(A)(4)PC
34.0417,-118.2443,90021,2018-08-09,8:20,63,M,Black,Felony,245(A)(1)PC
34.2267,-118.4704,91343,2018-08-09,4:40,29,M,LatinX,Felony,10851(E)VC
34.0502,-118.254,90071,2018-08-09,11:20,67,M,LatinX,Felony,3000.08FPC
33.9984,-118.2696,90011,2018-08-09,0:10,19,M,LatinX,Other,1203.2PC
34.0547,-118.2505,90012,2018-08-09,1:00,31,F,White,Misdemeanor,23152(A)VC
34.055,-118.2735,90057,2018-08-09,19:50,52,M,LatinX,Infraction,41.27CLAMC
34.1034,-118.3325,90028,2018-08-09,23:35,20,M,LatinX,Misdemeanor,25658(A)BP
33.9746,-118.3078,90047,2018-08-09,21:35,23,M,LatinX,Misdemeanor,23152(F)VC
34.1766,-118.4589,91411,2018-08-09,22:20,31,M,LatinX,Felony,21310PC
34.221,-118.4989,91406,2018-08-09,21:00,37,M,LatinX,Misdemeanor,488PC
34.0433,-118.4629,90025,2018-08-09,3:30,27,M,LatinX,Felony,459PC
34.0552,-118.2675,90017,2018-08-09,10:20,22,M,Black,Felony,459PC
33.9892,-118.3089,90047,2018-08-09,19:55,43,M,Black,Felony,487(D)(1)PC
34.1837,-118.4465,91401,2018-08-09,12:30,38,F,LatinX,Misdemeanor,14601.5VC
34.0769,-118.2213,90031,2018-08-09,19:15,38,M,LatinX,Felony,3455(B)1PC
34.0027,-118.3002,90037,2018-08-09,16:05,18,M,LatinX,Felony,187(A)PC
33.9593,-118.2586,90002,2018-08-09,2:30,24,M,Black,Felony,29800(A)1PC
33.9746,-118.3078,90047,2018-08-09,23:50,25,F,Black,Misdemeanor,23152(F)VC
33.9807,-118.2827,90003,2018-08-09,19:20,20,F,Black,Misdemeanor,653.22(A)PC
34.0459,-118.334,90019,2018-08-09,0:30,23,F,LatinX,Felony,245(A)(1)PC
33.9374,-118.2739,90061,2018-08-09,11:10,21,F,Black,Misdemeanor,602(K)PC
34.0435,-118.2471,90014,2018-08-09,13:50,27,M,Black,Felony,529PC
34.0677,-118.2731,90057,2018-08-09,20:25,25,M,LatinX,Misdemeanor,602PC
33.9746,-118.3294,90043,2018-08-09,15:30,55,F,Black,Felony,594(B)(1)PC
33.9374,-118.2739,90061,2018-08-09,11:10,43,F,LatinX,Misdemeanor,602(K)PC
34.0347,-118.4397,90064,2018-08-09,9:20,53,M,White,Infraction,41.27DLAMC
34.0155,-118.2772,90007,2018-08-09,18:45,41,M,Black,Misdemeanor,11377(A)HS
33.964,-118.2739,90003,2018-08-09,5:50,24,M,Black,Felony,459PC
34.0793,-118.3092,90004,2018-08-09,0:45,23,F,Black,Misdemeanor,653.22(A)PC
34.0428,-118.2461,90014,2018-08-09,22:10,33,M,Black,Felony,11379(A)HS
34.2012,-118.3845,91605,2018-08-09,20:40,22,M,LatinX,Felony,487(A)PC
34.0428,-118.2461,90014,2018-08-09,19:00,57,F,Black,Misdemeanor,LAMC
34.0539,-118.2756,90057,2018-08-09,20:20,49,M,LatinX,Infraction,41.27CLAMC
34.2712,-118.4206,91331,2018-08-09,20:10,37,M,LatinX,Felony,3000.08CPC
34.3182,-118.4378,91342,2018-08-09,21:55,30,M,LatinX,Misdemeanor,14601.1AVC
34.1034,-118.3325,90028,2018-08-09,23:05,27,F,LatinX,Misdemeanor,25658(A)BP
34.0628,-118.2811,90057,2018-08-09,17:05,16,M,LatinX,Felony,187(A)PC
34.1687,-118.3965,91607,2018-08-09,16:40,36,M,LatinX,Misdemeanor,11364H&S
34.0563,-118.2374,90012,2018-08-09,22:30,19,M,Black,Felony,594(A)(1)PC
34.1034,-118.3325,90028,2018-08-09,23:15,26,F,LatinX,Misdemeanor,25658(H)BP
34.0515,-118.2424,90012,2018-08-09,11:00,48,M,Black,Other,3056PC
33.9933,-118.2761,90037,2018-08-09,22:30,26,M,LatinX,Misdemeanor,41.24ALAMC
33.9924,-118.2783,90037,2018-08-09,23:15,26,M,LatinX,Felony,459PC
34.0432,-118.5235,90272,2018-08-09,7:20,50,F,White,Infraction,63.93(H)LAM
34.0654,-118.2929,90020,2018-08-09,20:00,41,F,Other,Misdemeanor,647(B)PC
34.1591,-118.3774,91601,2018-08-09,23:30,24,M,White,Misdemeanor,466PC
34.2085,-118.3791,91605,2018-08-09,18:40,22,M,LatinX,Felony,209(A)PC
34.25,-118.606,91311,2018-08-09,21:45,57,F,White,Misdemeanor,11377(A)HS
34.1367,-118.2713,90039,2018-08-09,19:20,36,M,White,Misdemeanor,148(A)(1)PC
34.2084,-118.5535,91335,2018-08-09,12:30,24,F,LatinX,Misdemeanor,602(O)(2)PC
33.9619,-118.2919,90044,2018-08-09,15:55,27,M,Black,Misdemeanor,11377(A)H&S
33.9432,-118.4013,90045,2018-08-09,8:15,28,M,White,Misdemeanor,647(A)PC
33.992,-118.4201,90066,2018-08-09,12:05,46,M,LatinX,Felony,207(A)PC
34.0435,-118.2471,90014,2018-08-09,14:00,43,M,Black,Misdemeanor,41.18DLAMC
34.0412,-118.3528,90016,2018-08-09,17:30,23,M,LatinX,Misdemeanor,14601.2AVC
34.0128,-118.3111,90062,2018-08-09,6:15,25,F,Black,Felony,273.5(A)PC
34.1767,-118.4465,91401,2018-08-09,11:55,31,M,White,Misdemeanor,243.25PC
34.1837,-118.4465,91401,2018-08-09,13:00,55,F,Other,Misdemeanor,602(M)PC
34.0935,-118.331,90038,2018-08-09,21:45,87,M,White,Felony,273.5(A)PC
33.9619,-118.2919,90044,2018-08-09,15:55,31,M,Black,Felony,29800(A)1PC
34.1016,-118.3288,90028,2018-08-09,3:00,27,M,Black,Misdemeanor,M
34.0511,-118.2336,90012,2018-08-09,16:00,44,F,White,Felony,594(A)(2)PC
33.9746,-118.3078,90047,2018-08-09,22:15,30,M,Black,Misdemeanor,23152(A)VC
34.0926,-118.3374,90038,2018-08-09,20:00,25,M,LatinX,Felony,245(A)(1)PC
33.9301,-118.2741,90061,2018-08-09,1:00,40,M,Black,Felony,646.9(A)PC
33.9619,-118.2919,90044,2018-08-09,15:33,24,F,LatinX,Misdemeanor,11360(A)2HS
34.0423,-118.2452,90014,2018-08-09,15:15,35,F,Black,Felony,11351HS
34.1034,-118.3325,90028,2018-08-09,20:40,22,F,Other,Misdemeanor,25658(A)BP
34.0753,-118.2742,90026,2018-08-09,0:07,39,M,Other,Misdemeanor,23152(A)VC
34.1034,-118.3325,90028,2018-08-09,23:55,19,F,LatinX,Misdemeanor,25658(B)BP
33.9416,-118.2826,90003,2018-08-09,18:20,39,F,Black,Misdemeanor,647(B)PC
34.1034,-118.3325,90028,2018-08-09,23:55,22,M,Black,Misdemeanor,25658(A)BP
33.9347,-118.2761,90061,2018-08-09,15:15,28,F,Black,Felony,487(D)(1)PC
34.0422,-118.4418,90025,2018-08-09,9:25,46,M,White,Misdemeanor,11364(A)HS
34.037,-118.4351,90064,2018-08-09,11:00,49,M,White,Misdemeanor,41.27(C)LAM
34.2085,-118.3791,91605,2018-08-09,18:40,17,M,LatinX,Felony,209(A)PC
34.0981,-118.3092,90027,2018-08-09,19:30,59,M,Black,Felony,11351HS
34.0341,-118.4525,90025,2018-08-09,10:30,50,M,White,Infraction,41.27CLAMC
34.0862,-118.1784,90032,2018-08-09,21:34,24,F,LatinX,Misdemeanor,647(A)PC
34.0601,-118.2761,90057,2018-08-09,19:40,56,M,Black,Infraction,41.45(C)LAM
34.0764,-118.2748,90026,2018-08-09,15:40,14,M,LatinX,Misdemeanor,45.02LAMC
34.221,-118.4989,91406,2018-08-09,17:05,38,M,Other,Misdemeanor,459.5PC
34.0539,-118.2756,90057,2018-08-09,20:20,30,M,LatinX,Infraction,41.27CLAMC
34.0488,-118.2483,90013,2018-08-09,19:30,27,M,LatinX,Infraction,25620ABP
34.0712,-118.2991,90004,2018-08-09,0:40,50,M,White,Felony,422(A)PC
34.0435,-118.2471,90014,2018-08-09,13:50,31,M,Black,Felony,11378HS
34.0347,-118.4397,90064,2018-08-09,9:20,58,M,White,Infraction,41.27CLAMC
33.9454,-118.3701,90045,2018-08-09,10:25,56,M,LatinX,Misdemeanor,14601.2AVC
34.0667,-118.2879,90020,2018-08-09,15:45,22,F,White,Felony,273.5(A)PC
34.2216,-118.3775,91352,2018-08-09,20:05,21,M,LatinX,Felony,422(A)PC
34.0155,-118.2915,90037,2018-08-09,19:35,48,M,Black,Felony,594(A)PC
34.105,-118.3252,90028,2018-08-09,8:10,35,M,White,Misdemeanor,594(B)2APC
34.1937,-118.6234,91307,2018-08-09,14:25,32,M,LatinX,Misdemeanor,484(A)PC
34.1877,-118.4509,91411,2018-08-09,20:30,48,F,White,Felony,245(A)(1)PC
34.0423,-118.2452,90014,2018-08-09,15:15,30,M,Black,Felony,11351HS
